municipality,state,country,veg_landuse_type_point_level1,veg_landuse_type_point_level2,veg_landuse_type_buffer5km_level1,veg_landuse_type_buffer5km_level2,temperature,relative_humidity,plant_order,plant_family,plant_genera,plant_species_complete_name,plant_type,plant_habit,plant_flower_colour,plant_flower_shape,invertebrate_order,invertebrate_family,invertebrate_genera,invertebrate_species_complete_name,invertebrate_origins,invertebrate_behavior,invertebrate_collector_structure,plant_collected_material,invertebrate_collected
160,18,1,9,14,21,0,22.0,65.0,15,56,401,952,1,10,43,2,5,121,323,1455,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,132,312,1,10,95,8,5,121,323,1455,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,33,73,597,1399,1,10,76,29,5,121,323,1455,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,34,120,183,422,1,10,43,29,5,121,323,1455,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,28,26,667,1555,1,10,67,42,5,121,323,1455,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,323,1458,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,501,1162,2,10,76,42,5,121,323,1458,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,605,1422,1,10,95,29,5,121,323,1462,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,680,998,1,10,76,2,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,117,1,10,43,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,368,854,1,10,55,9,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,566,1289,1,10,95,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,401,952,1,10,43,2,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,65,165,1,10,86,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,21,90,445,1036,1,10,95,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,30,51,1,10,43,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,117,1,10,43,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,8,89,76,198,1,10,43,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,118,1,10,43,29,5,121,390,1719,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,117,1,10,43,29,5,121,390,1720,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,680,998,1,10,76,2,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,605,1422,1,10,95,29,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,280,652,2,13,76,42,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,18,28,1,7,43,29,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,243,553,1,10,76,2,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,21,55,553,1267,1,10,43,29,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,37,65,2,16,43,29,5,121,419,1787,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,67,14,22,1,10,76,2,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,117,1,10,43,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,18,28,1,7,43,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,21,55,179,413,1,10,76,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,178,397,1,10,95,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,8,89,76,198,1,10,49,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,14,121,502,1163,1,10,76,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,69,178,1,10,43,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,34,81,90,222,2,0,76,29,5,121,420,1788,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,451,1886,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,34,118,147,342,15,16,76,29,5,121,451,1886,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,484,2011,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,605,1422,1,10,95,29,5,121,484,2011,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,680,998,1,10,76,2,5,121,502,2064,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,368,854,1,10,55,9,5,121,502,2064,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,34,118,147,342,15,16,76,29,5,121,502,2064,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,636,1475,1,10,95,29,5,121,502,2064,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,64,158,2,16,88,10,5,121,502,2064,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,602,2402,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,566,1289,1,10,95,29,5,121,602,2402,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,680,998,1,10,76,2,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,132,312,1,10,95,8,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,245,558,1,10,76,2,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,28,26,627,1463,1,10,60,42,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,22,77,279,650,1,10,43,29,5,121,617,2512,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2514,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,368,854,1,10,55,9,5,121,617,2514,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,518,1197,1,10,43,29,5,121,617,2514,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,605,1422,1,10,95,29,5,121,617,2514,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,14,121,502,1163,1,10,76,29,5,121,617,2514,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,9,606,1423,1,10,43,29,5,121,617,2514,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,67,14,22,1,10,76,2,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,57,425,1006,1,10,62,42,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,22,77,449,1046,1,10,76,2,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,19,2,25,41,1,7,76,29,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,100,245,1,10,95,29,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,371,860,1,10,43,29,5,121,617,2515,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,67,14,22,1,10,76,2,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,680,998,1,10,76,2,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,117,1,10,43,29,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,518,1197,1,10,43,29,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,304,692,2,0,76,42,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,401,952,1,10,43,2,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,33,73,597,1399,1,10,76,29,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,9,36,386,888,1,10,76,8,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,34,81,123,287,2,16,76,29,5,121,617,2518,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,67,14,22,1,10,76,2,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,368,854,1,10,55,9,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,21,55,179,413,1,10,76,29,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,8,89,276,646,1,10,43,29,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,19,2,25,41,1,7,76,29,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,523,1212,1,10,43,29,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,30,114,542,1242,1,10,76,29,5,121,617,2521,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,617,2522,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,304,692,2,0,76,42,5,121,617,2522,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,658,1526,1,10,76,42,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,67,14,22,1,10,76,2,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,680,998,1,10,76,2,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,518,1197,1,10,43,29,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,304,692,2,0,76,42,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,8,89,276,646,1,10,43,29,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,28,26,431,1015,1,10,62,29,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,37,43,250,583,1,10,43,29,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,680,1246,1,10,43,29,5,121,617,2523,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,326,729,2,16,76,2,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,67,14,22,1,10,76,2,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,9,53,109,1,16,76,42,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,22,605,1422,1,10,95,29,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,280,652,2,13,76,42,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,57,425,1006,1,10,62,42,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,132,312,1,10,95,8,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,23,88,245,558,1,10,76,2,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,34,120,183,422,1,10,43,29,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,14,128,272,638,1,10,43,29,5,121,617,2524,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,680,117,1,10,43,29,5,121,617,2525,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,15,56,201,465,2,0,55,9,5,121,617,2525,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,30,51,1,10,43,29,5,121,617,2525,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,17,57,425,1006,1,10,62,42,5,121,617,2526,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,21,90,445,1036,1,10,95,29,5,121,617,2526,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,5,18,636,1475,1,10,95,29,5,121,617,2526,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,21,101,303,690,1,10,43,29,5,121,617,2526,1,7,14,16,2
160,18,1,9,14,21,0,22.0,65.0,16,117,680,1582,1,10,43,29,5,121,617,2526,1,7,14,16,2
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,44,116,2,5,22,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,101,425,1,5,22,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,101,428,1,5,22,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,245,1148,1,24,8,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,591,2387,1,33,8,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,591,2382,1,33,8,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,616,2499,1,5,22,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,616,2500,1,5,22,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,10,616,2511,1,5,22,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,56,61,174,1,24,8,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,4,56,493,2040,0,24,8,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,5,57,424,1813,1,33,13,7,7
159,12,1,9,0,7,18,24.0,65.0,15,56,91,1074,6,16,95,9,5,57,485,2012,0,24,8,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,44,116,2,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,101,459,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,591,2387,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,591,2379,1,33,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,616,2511,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,135,552,2218,0,24,18,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,135,416,1783,0,24,18,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,11,28,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,132,393,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,210,980,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,323,1457,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,379,1701,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,86,53,136,0,5,20,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,86,402,1754,0,5,20,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,4,10,44,116,2,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,4,10,101,425,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,4,10,591,2387,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,4,10,591,2379,1,33,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,4,135,552,2218,0,24,18,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,4,135,416,1783,0,24,18,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,11,28,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,224,1067,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,323,1455,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,323,1457,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,379,1701,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,418,1785,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,484,2009,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,617,2513,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,617,2519,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,4,10,44,116,2,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,4,10,591,2387,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,4,10,591,2379,1,33,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,4,10,616,2511,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,4,135,552,2218,0,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,4,135,416,1783,0,24,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,11,28,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,88,354,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,132,585,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,323,1457,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,379,1701,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,617,2519,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,86,402,1754,0,24,20,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,44,116,2,24,19,11,3
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,591,2387,1,24,19,11,3
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,4,10,616,2504,1,24,19,11,3
130,12,1,9,0,49,14,23.0,65.0,15,56,326,732,2,16,76,2,4,10,44,116,2,24,19,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,326,732,2,16,76,2,4,10,591,2382,1,24,19,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,326,732,2,16,76,2,4,10,221,1052,1,24,19,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,326,732,2,16,76,2,4,10,44,116,2,24,19,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,326,732,2,16,76,2,4,10,591,2382,1,24,19,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,11,28,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,210,980,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,132,585,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,734,2,16,76,2,5,121,323,1456,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,379,1701,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,11,28,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,418,1785,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,617,2513,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,617,2519,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,224,1067,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,484,2009,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,323,1456,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,323,1455,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,731,2,16,76,2,5,121,379,1701,1,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,11,28,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,88,354,0,5,21,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,617,2519,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,132,585,0,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,323,1456,1,5,14,7,7
154,0,1,9,0,7,18,23.0,65.0,15,56,326,727,2,16,76,2,5,121,379,1701,1,5,21,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,220,1020,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,220,1035,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,221,1044,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,221,1052,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,219,999,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,220,1009,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,339,1578,1,24,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,245,1153,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,245,1147,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,466,1931,1,33,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,466,1940,1,33,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,565,2270,1,33,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,10,591,2387,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,56,65,246,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,21,39,151,350,2,13,76,8,4,56,65,257,1,5,19,7,7
26,12,1,13,26,49,14,25.0,65.0,21,39,151,350,2,13,76,8,4,10,44,117,2,24,19,7,7
26,12,1,13,26,49,14,25.0,65.0,21,39,151,350,2,13,76,8,4,10,245,1149,1,5,19,7,7
26,12,1,13,26,49,14,25.0,65.0,21,39,151,350,2,13,76,8,4,10,245,1147,1,5,19,7,7
26,12,1,13,26,49,14,25.0,65.0,21,39,151,350,2,13,76,8,4,10,591,2387,1,5,19,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,221,1050,1,5,18,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,221,1044,1,5,18,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,221,1047,1,5,18,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,220,1035,1,5,18,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,339,1578,1,24,18,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,591,2378,1,33,24,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,591,2374,1,33,24,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,10,616,2511,1,24,18,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,56,65,230,1,33,24,7,7
130,12,1,9,0,49,14,23.0,65.0,15,56,601,1410,2,16,76,9,4,56,65,245,1,33,24,7,7
84,12,1,9,0,49,14,23.0,65.0,16,9,527,1216,2,13,41,42,4,10,237,1099,1,5,14,7,7
84,12,1,9,0,49,14,23.0,65.0,16,9,527,1216,2,13,41,42,4,10,221,1054,1,5,14,7,7
130,12,1,9,0,49,14,23.0,65.0,16,117,75,185,2,7,76,42,2,123,422,1802,0,5,11,11,3
130,12,1,9,0,49,14,23.0,65.0,6,24,653,1503,2,13,76,42,2,123,405,1757,1,5,11,11,3
130,12,1,9,0,49,14,23.0,65.0,6,24,653,1503,2,13,76,42,2,123,422,1802,0,5,11,11,3
130,12,1,9,0,49,14,23.0,65.0,21,63,664,1545,2,13,104,42,4,56,65,245,1,5,11,11,3
130,12,1,9,0,49,14,23.0,65.0,21,63,664,1545,2,13,104,42,4,70,329,1525,1,5,11,11,3
130,12,1,9,0,49,14,23.0,65.0,21,63,664,1545,2,13,104,42,4,33,272,1289,1,5,11,11,3
